type	latitude	longitude	name	desc
T	18.0144060	-67.1824717
T	18.0139979	-67.1826434
T	18.0134265	-67.1829438
T	18.0130184	-67.1830725
T	18.0126511	-67.1834159
T	18.0122430	-67.1837163
T	18.0117124	-67.1841454
T	18.0114676	-67.1844029
T	18.0114676	-67.1848029
T	18.0117124	-67.1845454
T	18.0122430	-67.1841163
T	18.0126511	-67.1838159
T	18.0130184	-67.1834725
T	18.0134265	-67.1833438
T	18.0139979	-67.1830434
T	18.0144060	-67.1828717
T	18.0148550	-67.1828288
T	18.0153447	-67.1827859
T	18.0158344	-67.1826142
T	18.0163650	-67.1825284
T	18.0168547	-67.1824426
T	18.0173852	-67.1823138
T	18.0179566	-67.1823138
T	18.0185279	-67.1821851
T	18.0192217	-67.1821851
T	18.0197523	-67.1822280
T	18.0202828	-67.1822709
T	18.0209358	-67.1822709
T	18.0213030	-67.1822709
T	18.0219152	-67.1823567
T	18.0224049	-67.1824426
T	18.0228130	-67.1824855
T	18.0232211	-67.1826571
T	18.0236292	-67.1829146
T	18.0239965	-67.1830863
T	18.0243230	-67.1832580
T	18.0243230	-67.1836580
T	18.0239965	-67.1834863
T	18.0236292	-67.1833146
T	18.0232211	-67.1830571
T	18.0228130	-67.1828855
T	18.0224049	-67.1828426
T	18.0219152	-67.1827567
T	18.0213030	-67.1826709
T	18.0209358	-67.1826709
T	18.0202828	-67.1826709
T	18.0197523	-67.1826280
T	18.0192217	-67.1825851
T	18.0185279	-67.1825851
T	18.0179566	-67.1827138
T	18.0173852	-67.1827138
T	18.0168547	-67.1828426
T	18.0163650	-67.1829284
T	18.0158344	-67.1830142
T	18.0153447	-67.1831859
T	18.0148550	-67.1832288
T	18.0144060	-67.1832717
T	18.0139979	-67.1834434
T	18.0134265	-67.1837438
T	18.0130184	-67.1838725
T	18.0126511	-67.1842159
T	18.0122430	-67.1845163
T	18.0117124	-67.1849454
T	18.0114676	-67.1852029
T	18.0114676	-67.1856029
T	18.0117124	-67.1853454
T	18.0122430	-67.1849163
T	18.0126511	-67.1846159
T	18.0130184	-67.1842725
T	18.0134265	-67.1841438
T	18.0139979	-67.1838434
T	18.0144060	-67.1836717
T	18.0148550	-67.1836288
T	18.0153447	-67.1835859
T	18.0158344	-67.1834142
T	18.0163650	-67.1833284
T	18.0168547	-67.1832426
T	18.0173852	-67.1831138
T	18.0179566	-67.1831138
T	18.0185279	-67.1829851
T	18.0192217	-67.1829851
T	18.0197523	-67.1830280
T	18.0202828	-67.1830709
T	18.0209358	-67.1830709
T	18.0213030	-67.1830709
T	18.0219152	-67.1831567
T	18.0224049	-67.1832426
T	18.0228130	-67.1832855
T	18.0232211	-67.1834571
T	18.0236292	-67.1837146
T	18.0239965	-67.1838863
T	18.0243230	-67.1840580
T	18.0243230	-67.1844580
T	18.0239965	-67.1842863
T	18.0236292	-67.1841146
T	18.0232211	-67.1838571
T	18.0228130	-67.1836855
T	18.0224049	-67.1836426
T	18.0219152	-67.1835567
T	18.0213030	-67.1834709
T	18.0209358	-67.1834709
T	18.0202828	-67.1834709
T	18.0197523	-67.1834280
T	18.0192217	-67.1833851
T	18.0185279	-67.1833851
T	18.0179566	-67.1835138
T	18.0173852	-67.1835138
T	18.0168547	-67.1836426
T	18.0163650	-67.1837284
T	18.0158344	-67.1838142
T	18.0153447	-67.1839859
T	18.0148550	-67.1840288
T	18.0144060	-67.1840717
T	18.0139979	-67.1842434
T	18.0134265	-67.1845438
T	18.0130184	-67.1846725
T	18.0126511	-67.1850159
T	18.0122430	-67.1853163
T	18.0117124	-67.1857454
T	18.0114676	-67.1860029
T	18.0114676	-67.1864029
T	18.0117124	-67.1861454
T	18.0122430	-67.1857163
T	18.0126511	-67.1854159
T	18.0130184	-67.1850725
T	18.0134265	-67.1849438
T	18.0139979	-67.1846434
T	18.0144060	-67.1844717
T	18.0148550	-67.1844288
T	18.0153447	-67.1843859
T	18.0158344	-67.1842142
T	18.0163650	-67.1841284
T	18.0168547	-67.1840426
T	18.0173852	-67.1839138
T	18.0179566	-67.1839138
T	18.0185279	-67.1837851
T	18.0192217	-67.1837851
T	18.0197523	-67.1838280
T	18.0202828	-67.1838709
T	18.0209358	-67.1838709
T	18.0213030	-67.1838709
T	18.0219152	-67.1839567
T	18.0224049	-67.1840426
T	18.0228130	-67.1840855
T	18.0232211	-67.1842571
T	18.0236292	-67.1845146
T	18.0239965	-67.1846863
T	18.0243230	-67.1848580
T	18.0243230	-67.1852580
T	18.0239965	-67.1850863
T	18.0236292	-67.1849146
T	18.0232211	-67.1846571
T	18.0228130	-67.1844855
T	18.0224049	-67.1844426
T	18.0219152	-67.1843567
T	18.0213030	-67.1842709
T	18.0209358	-67.1842709
T	18.0202828	-67.1842709
T	18.0197523	-67.1842280
T	18.0192217	-67.1841851
T	18.0185279	-67.1841851
T	18.0179566	-67.1843138
T	18.0173852	-67.1843138
T	18.0168547	-67.1844426
T	18.0163650	-67.1845284
T	18.0158344	-67.1846142
T	18.0153447	-67.1847859
T	18.0148550	-67.1848288
T	18.0144060	-67.1848717
T	18.0139979	-67.1850434
T	18.0134265	-67.1853438
T	18.0130184	-67.1854725
T	18.0126511	-67.1858159
T	18.0122430	-67.1861163
T	18.0117124	-67.1865454
T	18.0114676	-67.1868029
T	18.0114676	-67.1872029
T	18.0117124	-67.1869454
T	18.0122430	-67.1865163
T	18.0126511	-67.1862159
T	18.0130184	-67.1858725
T	18.0134265	-67.1857438
T	18.0139979	-67.1854434
T	18.0144060	-67.1852717
T	18.0148550	-67.1852288
T	18.0153447	-67.1851859
T	18.0158344	-67.1850142
T	18.0163650	-67.1849284
T	18.0168547	-67.1848426
T	18.0173852	-67.1847138
T	18.0179566	-67.1847138
T	18.0185279	-67.1845851
T	18.0192217	-67.1845851
T	18.0197523	-67.1846280
T	18.0202828	-67.1846709
T	18.0209358	-67.1846709
T	18.0213030	-67.1846709
T	18.0219152	-67.1847567
T	18.0224049	-67.1848426
T	18.0228130	-67.1848855
T	18.0232211	-67.1850571
T	18.0236292	-67.1853146
T	18.0239965	-67.1854863
T	18.0243230	-67.1856580
T	18.0243230	-67.1860580
T	18.0239965	-67.1858863
T	18.0236292	-67.1857146
T	18.0232211	-67.1854571
T	18.0228130	-67.1852855
T	18.0224049	-67.1852426
T	18.0219152	-67.1851567
T	18.0213030	-67.1850709
T	18.0209358	-67.1850709
T	18.0202828	-67.1850709
T	18.0197523	-67.1850280
T	18.0192217	-67.1849851
T	18.0185279	-67.1849851
T	18.0179566	-67.1851138
T	18.0173852	-67.1851138
T	18.0168547	-67.1852426
T	18.0163650	-67.1853284
T	18.0158344	-67.1854142
T	18.0153447	-67.1855859
T	18.0148550	-67.1856288
T	18.0144060	-67.1856717
T	18.0139979	-67.1858434
T	18.0134265	-67.1861438
T	18.0130184	-67.1862725
T	18.0126511	-67.1866159
T	18.0122430	-67.1869163
T	18.0117124	-67.1873454
T	18.0114676	-67.1876029
T	18.0114676	-67.1880029
T	18.0117124	-67.1877454
T	18.0122430	-67.1873163
T	18.0126511	-67.1870159
T	18.0130184	-67.1866725
T	18.0134265	-67.1865438
T	18.0139979	-67.1862434
T	18.0144060	-67.1860717
T	18.0148550	-67.1860288
T	18.0153447	-67.1859859
T	18.0158344	-67.1858142
T	18.0163650	-67.1857284
T	18.0168547	-67.1856426
T	18.0173852	-67.1855138
T	18.0179566	-67.1855138
T	18.0185279	-67.1853851
T	18.0192217	-67.1853851
T	18.0197523	-67.1854280
T	18.0202828	-67.1854709
T	18.0209358	-67.1854709
T	18.0213030	-67.1854709
T	18.0219152	-67.1855567
T	18.0224049	-67.1856426
T	18.0228130	-67.1856855
T	18.0232211	-67.1858571
T	18.0236292	-67.1861146
T	18.0239965	-67.1862863
T	18.0243230	-67.1864580
T	18.0243230	-67.1868580
T	18.0239965	-67.1866863
T	18.0236292	-67.1865146
T	18.0232211	-67.1862571
T	18.0228130	-67.1860855
T	18.0224049	-67.1860426
T	18.0219152	-67.1859567
T	18.0213030	-67.1858709
T	18.0209358	-67.1858709
T	18.0202828	-67.1858709
T	18.0197523	-67.1858280
T	18.0192217	-67.1857851
T	18.0185279	-67.1857851
T	18.0179566	-67.1859138
T	18.0173852	-67.1859138
T	18.0168547	-67.1860426
T	18.0163650	-67.1861284
T	18.0158344	-67.1862142
T	18.0153447	-67.1863859
T	18.0148550	-67.1864288
T	18.0144060	-67.1864717
T	18.0139979	-67.1866434
T	18.0134265	-67.1869438
T	18.0130184	-67.1870725
T	18.0126511	-67.1874159
T	18.0122430	-67.1877163
T	18.0117124	-67.1881454
T	18.0114676	-67.1884029
T	18.0114676	-67.1888029
T	18.0117124	-67.1885454
T	18.0122430	-67.1881163
T	18.0126511	-67.1878159
T	18.0130184	-67.1874725
T	18.0134265	-67.1873438
T	18.0139979	-67.1870434
